corpus_name;sentence_position;position;value
Hochzit;43;2;gibts
Hochzit;43;3;zwei
Hochzit;43;4;wesentliche
Hochzit;43;5;Grind
Hochzit;43;6;.
Hochzit;44;1;Erschtens
Hochzit;44;2;,
Hochzit;44;3;weil
Hochzit;44;4;zü
Hochzit;44;5;däre
Hochzit;44;6;Zit
Hochzit;44;7;ufem
Hochzit;44;8;Lànd
Hochzit;44;9;d’
Hochzit;44;10;Induschtrialisierung
Hochzit;44;11;noch
Hochzit;44;12;nit
Hochzit;44;13;denne
Hochzit;44;14;Ufschwung
Hochzit;44;15;gekennt
Hochzit;44;16;het
Hochzit;44;17;wie
Hochzit;44;18;später
Hochzit;44;19;,
Hochzit;44;20;do
Hochzit;44;21;het
Hochzit;44;22;fàscht
Hochzit;44;23;jedi
Hochzit;44;24;Fàmilie
Hochzit;44;25;noch
Hochzit;44;26;vunere
Hochzit;44;27;kleine
Hochzit;44;28;Làndwirtschàft
Hochzit;44;29;g’lëbt
Hochzit;44;30;un
Hochzit;44;31;somit
Hochzit;44;32;sin
Hochzit;44;33;a
Hochzit;44;34;die
Hochzit;44;35;Lit
Hochzit;44;36;nit
Hochzit;44;37;so
Hochzit;44;38;àngebunde
Hochzit;44;39;gewänn
Hochzit;44;40;wie
Hochzit;44;41;wenn
Hochzit;44;42;se
Hochzit;44;43;inere
Hochzit;44;44;Fàbrik
Hochzit;44;45;ihr
Hochzit;44;46;Geld
Hochzit;44;47;verdient
Hochzit;44;48;hätte
Hochzit;44;49;,
Hochzit;44;50;àlso
Hochzit;44;51;hàn
Hochzit;44;52;se
Hochzit;44;53;meh
Hochzit;44;54;iwer
Hochzit;44;55;ihri
Hochzit;44;56;Freizit
Hochzit;44;57;verfieje
Hochzit;44;58;kenne
Hochzit;44;59;.
Hochzit;45;1;De
Hochzit;45;2;zweite
Hochzit;45;3;Grund
Hochzit;45;4;isch
Hochzit;45;5;bedingt
Hochzit;45;6;vum
Hochzit;45;7;e
Hochzit;45;8;pràktische
Hochzit;45;9;Zweck
Hochzit;45;10;un
Hochzit;45;11;zü
Hochzit;45;12;glich
Hochzit;45;13;a
Hochzit;45;14;vum
Hochzit;45;15;e
Hochzit;45;16;religiöse
Hochzit;45;17;.
Hochzit;46;1;Pràktisch
Hochzit;46;2;,
Hochzit;46;3;weil
Hochzit;46;4;m
Hochzit;46;5;’r
Hochzit;46;6;sich
Hochzit;46;7;de
Hochzit;46;8;Sàmschdàà
Hochzit;46;9;reserviert
Hochzit;46;10;het
Hochzit;46;11;fer
Hochzit;46;12;d’
Hochzit;46;13;Biscuit-Tàrte
Hochzit;46;14;ze
Hochzit;46;15;bàcke
Hochzit;46;16;un
Hochzit;46;17;fer
Hochzit;46;18;s’
Hochzit;46;19;Kälwel
Hochzit;46;20;un
Hochzit;46;21;d’
Hochzit;46;22;Hiehner
Hochzit;46;23;ze
Hochzit;46;24;metze
Hochzit;46;25;,
Hochzit;46;26;wàs
Hochzit;46;27;m
Hochzit;46;28;’r
Hochzit;46;29;àm
Hochzit;46;30;e
Hochzit;46;31;àndere
Hochzit;46;32;Dàà
Hochzit;46;33;màche
Hochzit;46;34;hätt
Hochzit;46;35;muen
Hochzit;46;36;wenn
Hochzit;46;37;d’
Hochzit;46;38;Hochzitt
Hochzit;46;39;àm
Hochzit;46;40;e
Hochzit;46;41;Sàmschdàà
Hochzit;46;42;wärd
Hochzit;46;43;gewänn
Hochzit;46;44;.
Hochzit;47;1;Un
Hochzit;47;2;dànn
Hochzit;47;3;,
Hochzit;47;4;wenn
Hochzit;47;5;m
Hochzit;47;6;’r
Hochzit;47;7;àm
Hochzit;47;8;e
Hochzit;47;9;Sàmschdàà
Hochzit;47;10;g’hierot
Hochzit;47;11;hätt
Hochzit;47;12;,
Hochzit;47;13;do
Hochzit;47;14;hätt
Hochzit;47;15;m
Hochzit;47;16;’r
Hochzit;47;17;jo
Hochzit;47;18;numme
Hochzit;47;19;einer
Hochzit;47;20;Dàà
Hochzit;47;21;fiere
Hochzit;47;22;kenne
Hochzit;47;23;weil
Hochzit;47;24;jo
Hochzit;47;25;de
Hochzit;47;26;Sunndàà
Hochzit;47;27;unserem
Hochzit;47;28;Herrgott
Hochzit;47;29;g’heert
Hochzit;47;30;het
Hochzit;47;31;.
Hochzit;48;1;Do
Hochzit;48;2;isch
Hochzit;48;3;m
Hochzit;48;4;’r
Hochzit;48;5;ins
Hochzit;48;6;Amt
Hochzit;48;7;gànge
Hochzit;48;8;,
Hochzit;48;9;do
Hochzit;48;10;isch
Hochzit;48;11;m
Hochzit;48;12;’r
Hochzit;48;13;in
Hochzit;48;14;d’
Hochzit;48;15;Veschper
Hochzit;48;16;gànge
Hochzit;48;17;,
Hochzit;48;18;ja
Hochzit;48;19;un
Hochzit;48;20;wie
Hochzit;48;21;hätt
Hochzit;48;22;m
Hochzit;48;23;’r
Hochzit;48;24;des
Hochzit;48;25;iwereins
Hochzit;48;26;bringe
Hochzit;48;27;solle
Hochzit;48;28;mitem
Hochzit;48;29;Fiere
Hochzit;48;30;wenn
Hochzit;48;31;m
Hochzit;48;32;’r
Hochzit;48;33;bis
Hochzit;48;34;in
Hochzit;48;35;de
Hochzit;48;36;friehje
Hochzit;48;37;morje
Hochzit;48;38;zàmme
Hochzit;48;39;g’sesse
Hochzit;48;40;wärd
Hochzit;48;41;un
Hochzit;48;42;miteme
Hochzit;48;43;Schwipps
Hochzit;48;44;sich
Hochzit;48;45;ins
Hochzit;48;46;Bett
Hochzit;48;47;g’läjt
Hochzit;48;48;hätt
Hochzit;48;49;fer
Hochzit;48;50;de
Hochzit;48;51;àndere
Hochzit;48;52;morje
Hochzit;48;53;mit
Hochzit;48;54;Kopfweh
Hochzit;48;55;ins
Hochzit;48;56;Hochàmt
Hochzit;48;57;ze
Hochzit;48;58;gehn
Hochzit;48;59;~
Hochzit;49;1;Am
Hochzit;49;2;Sunndàà
Hochzit;49;3;üssetze
Hochzit;49;4;un
Hochzit;49;5;àm
Hochzit;49;6;Mondàà
Hochzit;49;7;widder
Hochzit;49;8;ànfànge
Hochzit;49;9;fiere
Hochzit;49;10;~
Hochzit;50;1;Naan
Hochzit;50;2;,
Hochzit;50;3;des
Hochzit;50;4;hätt
Hochzit;50;5;einem
Hochzit;50;6;d’
Hochzit;50;7;gànz
Hochzit;50;8;Luscht
Hochzit;50;9;zuem
Hochzit;50;10;amüsiere
Hochzit;50;11;verdorwe
Hochzit;50;12;,
Hochzit;50;13;àlso
Hochzit;50;14;het
Hochzit;50;15;m
Hochzit;50;16;’r
Hochzit;50;17;sich
Hochzit;50;18;fer
Hochzit;50;19;d’
Hochzit;50;20;pràktischt
Hochzit;50;21;Lösung
Hochzit;50;22;entschiede
Hochzit;50;23;,
Hochzit;50;24;die
Hochzit;50;25;wie
Hochzit;50;26;de
Hochzit;50;27;Himmel
Hochzit;50;28;arràngiert
Hochzit;50;29;het
Hochzit;50;30;un
Hochzit;50;31;züglich
Hochzit;50;32;a
Hochzit;50;33;d’
Hochzit;50;34;Mensche
Hochzit;50;35;.
Hochzit;51;1;M
Hochzit;51;2;’r
Hochzit;51;3;het
Hochzit;51;4;àm
Hochzit;51;5;e
Hochzit;51;6;Dienschdàà
Hochzit;51;7;g’hierot
Hochzit;51;8;!
Hochzit;52;1;Die
Hochzit;52;2;zwei
Hochzit;52;3;Pàrtéie
Hochzit;52;4;hàn
Hochzit;52;5;sich
Hochzit;52;6;dànn
Hochzit;52;7;g’einigt
Hochzit;52;8;fer
Hochzit;52;9;mitnànder
Hochzit;52;10;e
Hochzit;52;11;Kälwel
Hochzit;52;12;ze
Hochzit;52;13;kaufe
Hochzit;52;14;,
Hochzit;52;15;weil
Hochzit;52;16;im
Hochzit;52;17;Moment
Hochzit;52;18;keins
Hochzit;52;19;im
Hochzit;52;20;Stàll
Hochzit;52;21;verfiejbàr
Hochzit;52;22;gewänn
Hochzit;52;23;isch
Hochzit;52;24;,
Hochzit;52;25;un
Hochzit;52;26;des
Hochzit;52;27;isch
Hochzit;52;28;a
Hochzit;52;29;g’metzt
Hochzit;52;30;worre
Hochzit;52;31;.
Hochzit;53;1;Arms
Hochzit;53;2;Kälwel
Hochzit;53;3;!
Hochzit;54;1;ich
Hochzit;54;2;heer
Hochzit;54;3;eich
Hochzit;54;4;jetz
Hochzit;54;5;vor
Hochzit;54;6;Mitleid
Hochzit;54;7;johmere
Hochzit;54;8;un
Hochzit;54;9;des
Hochzit;54;10;Kälwel
Hochzit;54;11;beduere
Hochzit;54;12;.
Hochzit;55;1;Ah
Hochzit;55;2;!
Hochzit;56;1;lon
Hochzit;56;2;m
Hochzit;56;3;’r
Hochzit;56;4;doch
Hochzit;56;5;desmol
Hochzit;56;6;unseri
Hochzit;56;7;G’fiehler
Hochzit;56;8;uf
Hochzit;56;9;de
Hochzit;56;10;Sit
Hochzit;56;11;un
Hochzit;56;12;saawe
Hochzit;56;13;m
Hochzit;56;14;’r
Hochzit;56;15;,
Hochzit;56;16;es
Hochzit;56;17;isch
Hochzit;56;18;fer
Hochzit;56;19;e
Hochzit;56;20;gueter
Hochzit;56;21;Zweck
Hochzit;56;22;g’metz
Hochzit;56;23;worre
Hochzit;56;24;.
Hochzit;57;1;Awer
Hochzit;57;2;,
Hochzit;57;3;wenns
Hochzit;57;4;ihm
Hochzit;57;5;àn
Hochzit;57;6;de
Hochzit;57;7;Hàls
Hochzit;57;8;geht
Hochzit;57;9;,
Hochzit;57;10;kànn
Hochzit;57;11;sich
Hochzit;57;12;a
Hochzit;57;13;’s
Hochzit;57;14;g’scheijschte
Hochzit;57;15;Kälwel
Hochzit;57;16;nit
Hochzit;57;17;vorstelle
Hochzit;57;18;fer
Hochzit;57;19;de
Hochzit;57;20;beschte
Hochzit;57;21;Zweck
Hochzit;57;22;sin
Hochzit;57;23;Läwe
Hochzit;57;24;ze
Hochzit;57;25;lon
Hochzit;57;26;un
Hochzit;57;27;so
Hochzit;57;28;hetts
Hochzit;57;29;b’schlosse
Hochzit;57;30;sich
Hochzit;57;31;uf
Hochzit;57;32;de
Hochzit;57;33;Stell
Hochzit;57;34;ze
Hochzit;57;35;räche
Hochzit;57;36;.
Hochzit;58;1;Ich
Hochzit;58;2;verzähl
Hochzit;58;3;eich
Hochzit;58;4;wie
Hochzit;58;5;.
Hochzit;59;1;Gànz
Hochzit;59;2;frieh
Hochzit;59;3;àm
Hochzit;59;4;Sàmschdààmorje
Hochzit;59;5;isch
Hochzit;59;6;àlso
Hochzit;59;7;des
Hochzit;59;8;Kälwel
Hochzit;59;9;bim
Hochzit;59;10;e
Hochzit;59;11;Büür
Hochzit;59;12;g’holt
Hochzit;59;13;worre
Hochzit;59;14;,
Hochzit;59;15;m
Hochzit;59;16;’r
Hochzit;59;17;het
Hochzit;59;18;’s
Hochzit;59;19;in
Hochzit;59;20;d’
Hochzit;59;21;Schier
Hochzit;59;22;vum
Hochzit;59;23;Groβvàdder
Hochzit;59;24;gebrocht
Hochzit;59;25;,
Hochzit;59;26;wo
Hochzit;59;27;’s
Hochzit;59;28;dànn
Hochzit;59;29;de
Hochzit;59;30;Metzjer
Hochzit;59;31;vum
Hochzit;59;32;Läwe
Hochzit;59;33;in
Hochzit;59;34;de
Hochzit;59;35;Tod
Hochzit;59;36;befördet
Hochzit;59;37;het
Hochzit;59;38;.
Hochzit;60;1;Es
Hochzit;60;2;isch
Hochzit;60;3;dànn
Hochzit;60;4;àn
Hochzit;60;5;d’
Hochzit;60;6;Leiter
Hochzit;60;7;g’hängt
Hochzit;60;8;worre
Hochzit;60;9;,
Hochzit;60;10;àn
Hochzit;60;11;de
Hochzit;60;12;Hinterfies
Hochzit;60;13;feschtgebunde
Hochzit;60;14;,
Hochzit;60;15;àlso
Hochzit;60;16;,
Hochzit;60;17;so
Hochzit;60;18;het
Hochzit;60;19;’s
Hochzit;60;20;solle
Hochzit;60;21;sin
Hochzit;60;22;,
Hochzit;60;23;denn
Hochzit;60;24;kuem
Hochzit;60;25;isch
Hochzit;60;26;’s
Hochzit;60;27;g’hànge
Hochzit;60;28;,
Hochzit;60;29;het
Hochzit;60;30;sich
Hochzit;60;31;,
Hochzit;60;32;post
Hochzit;60;33;mortem
Hochzit;60;34;,
Hochzit;60;35;einer
Hochzit;60;36;Fueβ
Hochzit;60;37;in
Hochzit;60;38;de
Hochzit;60;39;letschte
Hochzit;60;40;Zuckunge
Hochzit;60;41;,
Hochzit;60;42;vun
Hochzit;60;43;sinne
Hochzit;60;44;Fessel
Hochzit;60;45;g’löst
Hochzit;60;46;gràd
Hochzit;60;47;in
Hochzit;60;48;dem
Hochzit;60;49;Moment
Hochzit;60;50;wo
Hochzit;60;51;de
Hochzit;60;52;Hochzitter
Hochzit;60;53;durchg’loffe
Hochzit;60;54;n’isch
Hochzit;60;55;.
Hochzit;61;1;Wàs
Hochzit;61;2;kumme
Hochzit;61;3;het
Hochzit;61;4;muen
Hochzit;61;5;isch
Hochzit;61;6;kumme
Hochzit;61;7;,
Hochzit;61;8;der
Hochzit;61;9;Fueβ
Hochzit;61;10;vum
Hochzit;61;11;Kälwel
Hochzit;61;12;het
Hochzit;61;13;direkt
Hochzit;61;14;ufs
Hochzit;61;15;Au
Hochzit;61;16;vum
Hochzit;61;17;Hochzitter
Hochzit;61;18;gepàsst
Hochzit;61;19;un
Hochzit;61;20;der
Hochzit;61;21;het
Hochzit;61;22;miteme
Hochzit;61;23;bloïje
Hochzit;61;24;Au
Hochzit;61;25;in
Hochzit;61;26;d’
Hochzit;61;27;Kirich
Hochzit;61;28;gehn
Hochzit;61;29;muen
Hochzit;61;30;unter
Hochzit;61;31;de
Hochzit;61;32;spöttische
Hochzit;61;33;Bemerikunge
Hochzit;61;34;vun
Hochzit;61;35;de
Hochzit;61;36;Gäscht
Hochzit;61;37;wie
Hochzit;61;38;ihm
Hochzit;61;39;gerote
Hochzit;61;40;hàn
Hochzit;61;41;doch
Hochzit;61;42;nitt
Hochzit;61;43;mit
Hochzit;61;44;däre
Hochzit;61;45;junge
Hochzit;61;46;Frau
Hochzit;61;47;e
Hochzit;61;48;Ehe
Hochzit;61;49;inzegehn
Hochzit;61;50;wenn
Hochzit;61;51;se
Hochzit;61;52;ihm
Hochzit;61;53;schun
Hochzit;61;54;vorhäre
Hochzit;61;55;e
Hochzit;61;56;Bloïj
Hochzit;61;57;Au
Hochzit;61;58;verpàsst
Hochzit;61;59;het
Hochzit;61;60;.
Hochzit;62;1;Ja
Hochzit;62;2;,
Hochzit;62;3;wenn
Hochzit;62;4;m
Hochzit;62;5;’r
Hochzit;62;6;de
Hochzit;62;7;Schàde
Hochzit;62;8;het
Hochzit;62;9;brücht
Hochzit;62;10;m
Hochzit;62;11;’r
Hochzit;62;12;fer
Hochzit;62;13;de
Hochzit;62;14;Spott
Hochzit;62;15;nit
Hochzit;62;16;sorje
Hochzit;62;17;…
Hochzit;63;1;So
Hochzit;63;2;viel
Hochzit;63;3;zü
Hochzit;63;4;de
Hochzit;63;5;Ràche
Hochzit;63;6;vum
Hochzit;63;7;àrme
Hochzit;63;8;Kälwel
Hochzit;63;9;.
Hochzit;64;1;Am
Hochzit;64;2;Mondàà
Hochzit;64;3;dànn
Hochzit;64;4;,
Hochzit;64;5;hàn
Hochzit;64;6;noch
Hochzit;64;7;zwei
Hochzit;64;8;Söi
Hochzit;64;9;ihr
Hochzit;64;10;Läwe
Hochzit;64;11;g’lon
Hochzit;64;12;un
Hochzit;64;13;do
Hochzit;64;14;isch
Hochzit;64;15;de
Hochzit;64;16;gànze
Hochzit;64;17;Dàà
Hochzit;64;18;druf
Hochzit;64;19;gànge
Hochzit;64;20;.
Hochzit;65;1;Jedi
Hochzit;65;2;Fàmile
Hochzit;65;3;het
Hochzit;65;4;eini
Hochzit;65;5;g’stellt
Hochzit;65;6;,
Hochzit;65;7;schun
Hochzit;65;8;wäje
Hochzit;65;9;de
Hochzit;65;10;Prinzipié
Hochzit;65;11;,
Hochzit;65;12;des
Hochzit;65;13;isch
Hochzit;65;14;doch
Hochzit;65;15;gànz
Hochzit;65;16;selbschtverständlich
Hochzit;65;17;gewänn
Hochzit;65;18;ufem
Hochzit;65;19;Lànd
Hochzit;65;20;.
Hochzit;66;1;Üss
Hochzit;66;2;denne
Hochzit;66;3;zwei
Hochzit;66;4;Söi
Hochzit;66;5;het
Hochzit;66;6;de
Hochzit;66;7;Metzjer
Hochzit;66;8;dànn
Hochzit;66;9;finef
Hochzit;66;10;Meter
Hochzit;66;11;Brotwurscht
Hochzit;66;12;g’màcht
Hochzit;66;13;!
Hochzit;67;1;Ja
Hochzit;67;2;doch
Hochzit;67;3;!
Hochzit;68;1;friejer
Hochzit;68;2;,
Hochzit;68;3;bi
Hochzit;68;4;so
Hochzit;68;5;groβe
Hochzit;68;6;Feschtlichkeite
Hochzit;68;7;het
Hochzit;68;8;m
Hochzit;68;9;’r
Hochzit;68;10;sich
Hochzit;68;11;nit
Hochzit;68;12;begniejt
Hochzit;68;13;mit
Hochzit;68;14;e
Hochzit;68;15;pààr
Hochzit;68;16;Wirschtle
Hochzit;68;17;,
Hochzit;68;18;naan
Hochzit;68;19;,
Hochzit;68;20;do
Hochzit;68;21;het
Hochzit;68;22;m
Hochzit;68;23;’r
Hochzit;68;24;in
Hochzit;68;25;Meter
Hochzit;68;26;kalküliert
Hochzit;68;27;,
Hochzit;68;28;wàs
Hochzit;68;29;àwer
Hochzit;68;30;uf
Hochzit;68;31;’s
Hochzit;68;32;sälwe
Hochzit;68;33;rüsskumme
Hochzit;68;34;n’isch
Hochzit;68;35;.
Hochzit;69;1;Finef
Hochzit;69;2;Meter
Hochzit;69;3;oder
Hochzit;69;4;150
Hochzit;69;5;Brotwirscht
Hochzit;69;6;,
Hochzit;69;7;wàs
Hochzit;69;8;soll
Hochzit;69;9;’s
Hochzit;69;10;,
Hochzit;69;11;furtg’schmisse
Hochzit;69;12;isch
Hochzit;69;13;nie
Hochzit;69;14;nix
Hochzit;69;15;worre
Hochzit;69;16;.
Hochzit;70;1;De
Hochzit;70;2;Metzjer
Hochzit;70;3;het
Hochzit;70;4;dànn
Hochzit;70;5;noch
Hochzit;70;6;finef
Hochzit;70;7;groβi
Hochzit;70;8;Schwìneroulade
Hochzit;70;9;g’màcht
Hochzit;70;10;,
Hochzit;70;11;het
Hochzit;70;12;fufzig
Hochzit;70;13;Kottlets
Hochzit;70;14;üss
Hochzit;70;15;denne
Hochzit;70;16;Söi
Hochzit;70;17;rüsgezaubert
Hochzit;70;18;,
Hochzit;70;19;im
Hochzit;70;20;Fàll
Hochzit;70;21;dàss
Hochzit;70;22;…
Hochzit;71;1;m
Hochzit;71;2;’r
Hochzit;71;3;weiss
Hochzit;71;4;jo
Hochzit;71;5;nie
Hochzit;71;6;wie
Hochzit;71;7;d’
Hochzit;71;8;Litt
Hochzit;71;9;Hunger
Hochzit;71;10;hàn
Hochzit;71;11;,
Hochzit;71;12;un
Hochzit;71;13;de
Hochzit;71;14;Rescht
Hochzit;71;15;vun
Hochzit;71;16;denne
Hochzit;71;17;zwei
Hochzit;71;18;Söi
Hochzit;71;19;het
Hochzit;71;20;Lëwerwirschtle
Hochzit;71;21;gän
Hochzit;71;22;,
Hochzit;71;23;Schwàrzwirscht
Hochzit;71;24;oder
Hochzit;71;25;Blutwirscht
Hochzit;71;26;,
Hochzit;71;27;üsser
Hochzit;71;28;de
Hochzit;71;29;Schinke
Hochzit;71;30;wie
Hochzit;71;31;m
Hochzit;71;32;’r
Hochzit;71;33;ing’sàlze
Hochzit;71;34;het
Hochzit;71;35;fer
Hochzit;71;36;se
Hochzit;71;37;später
Hochzit;71;38;ze
Hochzit;71;39;rauche
Hochzit;71;40;.
Hochzit;72;1;Des
Hochzit;72;2;àlles
Hochzit;72;3;isch
Hochzit;72;4;jetz
Hochzit;72;5;unter
Hochzit;72;6;gueter
Hochzit;72;7;Ufsicht
Hochzit;72;8;in
Hochzit;72;9;de
Hochzit;72;10;Kiche
Hochzit;72;11;un
Hochzit;72;12;in
Hochzit;72;13;de
Hochzit;72;14;Kàmmer
Hochzit;72;15;hinter
Hochzit;72;16;de
Hochzit;72;17;Kiche
Hochzit;72;18;wie
Hochzit;72;19;àls
Hochzit;72;20;Kihlraum
Hochzit;72;21;gedient
Hochzit;72;22;het
Hochzit;72;23;,
Hochzit;72;24;ufg’hebt
Hochzit;72;25;worre
Hochzit;72;26;.
Hochzit;73;1;Un
Hochzit;73;2;de
Hochzit;73;3;Winn
Hochzit;73;4;~
Hochzit;74;1;Ja
Hochzit;74;2;,
Hochzit;74;3;des
Hochzit;74;4;au
Hochzit;74;5;isch
Hochzit;74;6;e
Hochzit;74;7;berechtigti
Hochzit;74;8;Fröj
Hochzit;74;9;.
Hochzit;75;1;Het
Hochzit;75;2;m
Hochzit;75;3;’r
Hochzit;75;4;genue
Hochzit;75;5;Winn
Hochzit;75;6;g’hett
Hochzit;75;7;~
Hochzit;76;1;An
Hochzit;76;2;dem
Hochzit;76;3;därfs
Hochzit;76;4;nit
Hochzit;76;5;fehle
Hochzit;76;6;,
Hochzit;76;7;do
Hochzit;76;8;wärd
Hochzit;76;9;m
Hochzit;76;10;’r
Hochzit;76;11;jo
Hochzit;76;12;im
Hochzit;76;13;gànze
Hochzit;76;14;Dorf
Hochzit;76;15;rumkumme
Hochzit;76;16;un
Hochzit;76;17;obwohl
Hochzit;76;18;m
Hochzit;76;19;’r
Hochzit;76;20;jede
Hochzit;76;21;Sunndàà
Hochzit;76;22;in
Hochzit;76;23;d’
Hochzit;76;24;Kirch
Hochzit;76;25;isch
Hochzit;76;26;un
Hochzit;76;27;vun
Hochzit;76;28;de
Hochzit;76;29;Hochzitt
Hochzit;76;30;vun
Hochzit;76;31;Cana
Hochzit;76;32;g’heert
Hochzit;76;33;het
Hochzit;76;34;wo
Hochzit;76;35;unsere
Hochzit;76;36;Herrgott
Hochzit;76;37;’s
Hochzit;76;38;Wàsser
Hochzit;76;39;in
Hochzit;76;40;Winn
Hochzit;76;41;verwàndelt
Hochzit;76;42;het
Hochzit;76;43;,
Hochzit;76;44;het
Hochzit;76;45;m
Hochzit;76;46;’r
Hochzit;76;47;sich
Hochzit;76;48;doch
Hochzit;76;49;nit
Hochzit;76;50;uf
Hochzit;76;51;so
Hochzit;76;52;e
Hochzit;76;53;Wunder
Hochzit;76;54;verlon
Hochzit;76;55;welle
Hochzit;76;56;,
Hochzit;76;57;un
Hochzit;76;58;,
Hochzit;76;59;unter
Hochzit;76;60;uns
Hochzit;76;61;,
Hochzit;76;62;so
Hochzit;76;63;guet
Hochzit;76;64;sin
Hochzit;76;65;die
Hochzit;76;66;Beziehunge
Hochzit;76;67;vun
Hochzit;76;68;denne
Hochzit;76;69;Boddeständige
Hochzit;76;70;Büüre
Hochzit;76;71;zü
Hochzit;76;72;unserem
Hochzit;76;73;Herrgott
Hochzit;76;74;a
Hochzit;76;75;widder
Hochzit;76;76;nit
Hochzit;76;77;g’wänn
Hochzit;76;78;,
Hochzit;76;79;àlso
Hochzit;76;80;het
Hochzit;76;81;m
Hochzit;76;82;’r
Hochzit;76;83;vorg’sorigt
Hochzit;76;84;.
Hochzit;77;1;Zü
Hochzit;77;2;däre
Hochzit;77;3;Zit
Hochzit;77;4;het
Hochzit;77;5;m
Hochzit;77;6;’r
Hochzit;77;7;bi
Hochzit;77;8;uns
Hochzit;77;9;numme
Hochzit;77;10;selbschtgemàchter
Hochzit;77;11;Winn
Hochzit;77;12;getrunke
Hochzit;77;13;,
Hochzit;77;14;m
Hochzit;77;15;’r
Hochzit;77;16;het
Hochzit;77;17;nie
Hochzit;77;18;kenner
Hochzit;77;19;gekauft
Hochzit;77;20;,
Hochzit;77;21;üsseme
Hochzit;77;22;finànzielle
Hochzit;77;23;Grund
Hochzit;77;24;nàdierli
Hochzit;77;25;,
Hochzit;77;26;àwer
Hochzit;77;27;au
Hochzit;77;28;weil
Hochzit;77;29;der
Hochzit;77;30;Winn
Hochzit;77;31;üs
Hochzit;77;32;de
Hochzit;77;33;eijene
Hochzit;77;34;Rëwe
Hochzit;77;35;kumme
Hochzit;77;36;n’isch
Hochzit;77;37;in
Hochzit;77;38;denne
Hochzit;77;39;m
Hochzit;77;40;’r
Hochzit;77;41;sich
Hochzit;77;42;johrin
Hochzit;77;43;,
Hochzit;77;44;johrüs
Hochzit;77;45;geplöjt
Hochzit;77;46;het
Hochzit;77;47;,
Hochzit;77;48;in
Hochzit;77;49;denne
Hochzit;77;50;d’
Hochzit;77;51;Sunne
Hochzit;77;52;einem
Hochzit;77;53;d’
Hochzit;77;54;Hüt
Hochzit;77;55;zü
Hochzit;77;56;Läder
Hochzit;77;57;gegerbt
Hochzit;77;58;un
Hochzit;77;59;au
Hochzit;77;60;de
Hochzit;77;61;Triewel
Hochzit;77;62;mit
Hochzit;77;63;Zucker
Hochzit;77;64;vollgepumt
Hochzit;77;65;het
Hochzit;77;66;,
Hochzit;77;67;in
Hochzit;77;68;denne
Hochzit;77;69;m
Hochzit;77;70;’r
Hochzit;77;71;sich
Hochzit;77;72;Froschtbille
Hochzit;77;73;àn
Hochzit;77;74;de
Hochzit;77;75;Finger
Hochzit;77;76;g’holt
Hochzit;77;77;het
Hochzit;77;78;wenn
Hochzit;77;79;m
Hochzit;77;80;’r
Hochzit;77;81;ende
Hochzit;77;82;Jäner
Hochzit;77;83;schun
Hochzit;77;84;nüss
Hochzit;77;85;isch
Hochzit;77;86;fer
Hochzit;77;87;se
Hochzit;77;88;ze
Hochzit;77;89;schnììde
Hochzit;77;90;,
Hochzit;77;91;naan
Hochzit;77;92;,
Hochzit;77;93;der
Hochzit;77;94;Winn
Hochzit;77;95;het
Hochzit;77;96;zü
Hochzit;77;97;de
Hochzit;77;98;Fàmilie
Hochzit;77;99;g’heert
Hochzit;77;100;un
Hochzit;77;101;m
Hochzit;77;102;’r
Hochzit;77;103;het
Hochzit;77;104;ihm
Hochzit;77;105;àm
Hochzit;77;106;Disch
Hochzit;77;107;e
Hochzit;77;108;Ehreplàtz
Hochzit;77;109;reserviert
Hochzit;77;110;wenn
Hochzit;77;111;’s
Hochzit;77;112;àns
Hochzit;77;113;Fiere
Hochzit;77;114;gànge
Hochzit;77;115;n’isch
Hochzit;77;116;.
Hochzit;78;1;Un
Hochzit;78;2;dànn
Hochzit;78;3;,
Hochzit;78;4;wàs
Hochzit;78;5;fer
Hochzit;78;6;e
Hochzit;78;7;Stolz
Hochzit;78;8;wenn
Hochzit;78;9;de
Hochzit;78;10;Dischnochber
Hochzit;78;11;,
Hochzit;78;12;miteme
Hochzit;78;13;fichte
Hochzit;78;14;Au
Hochzit;78;15;g’sààt
Hochzit;78;16;het
Hochzit;78;17;,
Hochzit;78;18;dàss
Hochzit;78;19;er
Hochzit;78;20;noch
Hochzit;78;21;nie
Hochzit;78;22;kein
Hochzit;78;23;so
Hochzit;78;24;guet
Hochzit;78;25;’s
Hochzit;78;26;Trepfel
Hochzit;78;27;getrunke
Hochzit;78;28;het
Hochzit;78;29;,
Hochzit;78;30;un
Hochzit;78;31;,
Hochzit;78;32;wenns
Hochzit;78;33;niemes
Hochzit;78;34;nix
Hochzit;78;35;üssmàcht
Hochzit;78;36;,
Hochzit;78;37;dàss
Hochzit;78;38;er
Hochzit;78;39;gern
Hochzit;78;40;noch
Hochzit;78;41;e
Hochzit;78;42;Gläsel
Hochzit;78;43;nëmme
Hochzit;78;44;dät
Hochzit;78;45;…
Hochzit;79;1;Schunn
Hochzit;79;2;e
Hochzit;79;3;Wuch
Hochzit;79;4;vor
Hochzit;79;5;de
Hochzit;79;6;Hochzitt
Hochzit;79;7;het
Hochzit;79;8;d’
Hochzit;79;9;Fàmilie
Hochzit;79;10;vum
Hochzit;79;11;Hochzitter
